title,content,link,date,source_type,source_name
В Орловской области сбили три беспилотника,Повреждений и пострадавших нет,https://tass.ru/proisshestviya/27004389,"Sun, 05 Apr 2026 08:00:07 +0300",website,tass.ru
ГП: в 2025 году РФ получала запросы о правовой помощи и из недружественных стран,"Всего от зарубежных государств поступило более 7 тыс. таких запросов, сообщили в Генпрокуратуре",https://tass.ru/obschestvo/27004393,"Sun, 05 Apr 2026 08:01:44 +0300",website,tass.ru
ГП: в 2025 году РФ получала запросы о правовой помощи даже из недружественных стран,,https://tass.ru/obschestvo/27004393,"Sun, 05 Apr 2026 08:01:44 +0300",website,tass.ru
Эксперт Бочкина назвала нормы использования гаджетов для детей 5-9 лет,"Старший научный сотрудник Института развития, здоровья и адаптации ребенка рассказала, что дети в таком возрасте должны использовать гаджеты по 20-40 минут в день",https://tass.ru/obschestvo/27004403,"Sun, 05 Apr 2026 08:02:46 +0300",website,tass.ru
Эксперт Бочкина назвала нормы использования гаджетов для детей 5-9 лет,"Старший научный сотрудник Института развития, здоровья и адаптации ребенка рассказала, что дети в таком возрасте должны использовать гаджеты по 20-40 минут в день ",https://tass.ru/obschestvo/27004403,"Sun, 05 Apr 2026 08:02:46 +0300",website,tass.ru
Onlinetours: самым дешевым туром в 2025 году стала поездка в Сочи на двоих,За недельное путешествие россияне заплатили 19 тыс. рублей,https://tass.ru/ekonomika/27004417,"Sun, 05 Apr 2026 08:07:40 +0300",website,tass.ru
"Юрист Виноградов рассказал, как вернуть деньги за непонравившийся онлайн-курс","Декан факультета права НИУ ВШЭ пояснил, что для оформления возврата требуется направить письменное заявление с указанием даты оплаты и реквизитов, к которому приложены доказательства оплаты - квитанция, чек или выписка банка",https://tass.ru/obschestvo/27004421,"Sun, 05 Apr 2026 08:11:11 +0300",website,tass.ru
Крымские ученые научат Алису говорить на крымскотатарском языке,Им предстоит адаптировать более 100 тыс. предложений,https://tass.ru/nauka/27004425,"Sun, 05 Apr 2026 08:12:08 +0300",website,tass.ru
Крымские ученые научат Алису говорить на крымскотатарском языке,Предстоит адаптировать более 100 тыс. предложений,https://tass.ru/nauka/27004425,"Sun, 05 Apr 2026 08:12:08 +0300",website,tass.ru
"Месси забил первый гол ""Интер Майами"" на новом стадионе",Максимальная вместимость Nu Stadium составляет 26 700 человек,https://tass.ru/sport/27004437,"Sun, 05 Apr 2026 08:13:07 +0300",website,tass.ru
В аэропортах Геленджика и Краснодара ограничили выпуск и прием самолетов,Ограничения необходимы для обеспечения безопасности полетов,https://tass.ru/obschestvo/27004439,"Sun, 05 Apr 2026 08:14:00 +0300",website,tass.ru
Силы ПВО за ночь уничтожили 87 украинских беспилотников,Российские силы противовоздушной обороны работали в период с 22:00 мск 4 апреля до 08:00 мск 5 апреля,https://tass.ru/armiya-i-opk/27004443,"Sun, 05 Apr 2026 08:14:27 +0300",website,tass.ru
РУСАДА в марте выявило 11 нарушений правил доступности для проверки на допинг,"В феврале было выявлено 19 подобных нарушений, в январе - 34",https://tass.ru/sport/27004459,"Sun, 05 Apr 2026 08:16:06 +0300",website,tass.ru
В Пулково сняли ограничения,Они были необходимы для обеспечения безопасности полетов,https://tass.ru/obschestvo/27004461,"Sun, 05 Apr 2026 08:16:53 +0300",website,tass.ru
В Пулково сняли ограничения,,https://tass.ru/obschestvo/27004461,"Sun, 05 Apr 2026 08:16:53 +0300",website,tass.ru
В Подмосковье цены на коттеджи бизнес-класса выросли на 10% за год,"Рост цен в сегментах премиум и бизнес обусловлен выходом новых, более дорогих проектов и вымыванием более бюджетного предложения",https://tass.ru/nedvizhimost/27004433,"Sun, 05 Apr 2026 08:21:42 +0300",website,tass.ru
В Брянской области при атаке дронов ВСУ пострадал мужчина,Его доставили в больницу,https://tass.ru/proisshestviya/27004477,"Sun, 05 Apr 2026 08:22:17 +0300",website,tass.ru
В селе Белгородской области ВСУ атаковали микроавтобус,Пострадали семь человек,https://tass.ru/proisshestviya/27004485,"Sun, 05 Apr 2026 08:26:00 +0300",website,tass.ru
В селе Белгородской области ВСУ атаковали микроавтобус,,https://tass.ru/proisshestviya/27004485,"Sun, 05 Apr 2026 08:26:00 +0300",website,tass.ru
В Воронежской области при атаке БПЛА повреждена газовая труба,Без газоснабжения временно остаются жители 20 домовладений,https://tass.ru/proisshestviya/27004491,"Sun, 05 Apr 2026 08:30:45 +0300",website,tass.ru
В Воронежской области сбили 26 БПЛА,"При падении обломков беспилотников на юге региона повреждена газовая труба, идущая к частному дому",https://tass.ru/proisshestviya/27004491,"Sun, 05 Apr 2026 08:30:45 +0300",website,tass.ru
На Урале 5 апреля прогнозируют холодную погоду и дожди,"В Челябинской области будет до плюс 15 градусов, также в регионе ожидается переменная облачность, без осадков, порывы ветра до 16 м/с",https://tass.ru/obschestvo/27004505,"Sun, 05 Apr 2026 08:35:12 +0300",website,tass.ru
Иран атаковал топливный резервуар Bapco в Бахрейне,"Пожар потушен, сообщили в нефтегазовой компании Bapco Energies",https://tass.ru/mezhdunarodnaya-panorama/27004517,"Sun, 05 Apr 2026 08:39:30 +0300",website,tass.ru
Иран атаковал топливный резервуар нефтяной компании Bapco в Бахрейне,"Пожар потушен, сообщили в Bapco Energies",https://tass.ru/mezhdunarodnaya-panorama/27004517,"Sun, 05 Apr 2026 08:39:30 +0300",website,tass.ru
"Бодниева рассказала, кто из гандболисток серьезно пострадал от недопуска","По мнению главного тренера сборной России, наиболее серьезно пострадала команда игроков 2006 года рождения",https://tass.ru/sport/27004515,"Sun, 05 Apr 2026 08:40:19 +0300",website,tass.ru
В Нижегородской области два НПЗ получили повреждения из-за атаки БПЛА,"По предварительным данным, никто не пострадал",https://tass.ru/proisshestviya/27004523,"Sun, 05 Apr 2026 08:41:32 +0300",website,tass.ru
В Нижегородской области два НПЗ получили повреждения при атаке беспилотников,"По предварительным данным, никто не пострадал",https://tass.ru/proisshestviya/27004523,"Sun, 05 Apr 2026 08:41:32 +0300",website,tass.ru
Воздушное пространство Ирана останется закрытым до 12 апреля,"Исключением в рамках запрета могут стать полеты государственной, военной и санитарной авиации",https://tass.ru/mezhdunarodnaya-panorama/27004533,"Sun, 05 Apr 2026 08:41:47 +0300",website,tass.ru
Алексей Миранчук забил четвертый гол в сезоне MLS,"Его ""Атланта"" проиграла ""Коламбусу""",https://tass.ru/sport/27004549,"Sun, 05 Apr 2026 08:44:23 +0300",website,tass.ru
Песков опроверг информацию об отмене парада Победы 9 мая,"Кремль готовится к празднованию 81-й годовщины Победы, заявил пресс-секретарь президента",https://tass.ru/obschestvo/27004567,"Sun, 05 Apr 2026 08:49:38 +0300",website,tass.ru
Песков: Кремль готовится к празднованию 81-й годовщины Победы,Так пресс-секретарь президента РФ прокомментировал сообщения о якобы отмене парада,https://tass.ru/obschestvo/27004567,"Sun, 05 Apr 2026 08:49:38 +0300",website,tass.ru
Саночница Мазур пропустила чемпионат России из-за операции на колене,В настоящее время спортсменка проходит реабилитацию,https://tass.ru/sport/27004581,"Sun, 05 Apr 2026 08:53:04 +0300",website,tass.ru
В окрестностях Харькова произошел взрыв,В городе действует предупреждение о воздушной тревоге,https://tass.ru/proisshestviya/27004583,"Sun, 05 Apr 2026 08:55:05 +0300",website,tass.ru
Эксперт Боссхард: угрозы США начать наземную операцию не пугают Иран,"Бывший специальный советник по военным вопросам генсека ОБСЕ указал, что силы Вашингтона не смогут долго удерживать свои позиции без ""очень серьезного подкрепления, способного выстоять против иранской армии, поэтому им неизбежно придется отступать""",https://tass.ru/mezhdunarodnaya-panorama/27004603,"Sun, 05 Apr 2026 09:02:42 +0300",website,tass.ru
Эксперт Боссхард: угрозы США начать наземную операцию не пугают Иран,,https://tass.ru/mezhdunarodnaya-panorama/27004603,"Sun, 05 Apr 2026 09:02:42 +0300",website,tass.ru
Сенатор Шейкин: в России 6G может заработать к 2032 году,"Минцифры выделило субсидию в размере 750 млн рублей на создание фундамента для таких сетей, сообщил зампредседателя Совета по развитию цифровой экономики при СФ",https://tass.ru/ekonomika/27004613,"Sun, 05 Apr 2026 09:11:44 +0300",website,tass.ru
В Адыгее объявили беспилотную опасность,Жителям порекомендовали зайти в помещения и не подходить к окнам,https://tass.ru/proisshestviya/27004619,"Sun, 05 Apr 2026 09:15:23 +0300",website,tass.ru
Малкина признали первой звездой дня в НХЛ,"Форвард ""Питтсбурга"" набрал четыре очка в игре с ""Флоридой""",https://tass.ru/sport/27004635,"Sun, 05 Apr 2026 09:20:44 +0300",website,tass.ru
В Башкирии паводковые воды подтопили 103 приусадебных участка,"В период половодья специалисты выполнили 39 полетов беспилотной авиации, в том числе для контроля ледовой обстановки, координации взрывных работ и мониторинга паводковой ситуации",https://tass.ru/proisshestviya/27004631,"Sun, 05 Apr 2026 09:21:04 +0300",website,tass.ru
В Приангарье в ДТП погибли два человека,Еще двое пострадали,https://tass.ru/proisshestviya/27004651,"Sun, 05 Apr 2026 09:30:31 +0300",website,tass.ru
Марочко: расстрелами дезертиров изуверы Киева контролируют ситуацию на фронте,"По словам эксперта, загрядотряды ВСУ получили разрешение на расстрел солдат еще в начале спецоперации",https://tass.ru/armiya-i-opk/27004655,"Sun, 05 Apr 2026 09:33:42 +0300",website,tass.ru
Марочко: Киев насильно вывозит население славянско-краматорской агломерации,"Военный эксперт рассказал, что активисты организации ""Белые ангелы"" ""шныряют"" даже по малым населенным пунктам в поисках мирных жителей",https://tass.ru/politika/27004675,"Sun, 05 Apr 2026 09:36:09 +0300",website,tass.ru
"Россияне на юношеских Играх-2026 выступят в той же форме, что и паралимпийцы",Соревнования пройдут осенью в Дакаре,https://tass.ru/sport/27004701,"Sun, 05 Apr 2026 09:37:58 +0300",website,tass.ru
Путин отметил надежное воспроизводство в РФ основных видов минерального сырья,Президент РФ поздравил геологов и ветеранов отрасли с профессиональным праздником,https://tass.ru/obschestvo/27004685,"Sun, 05 Apr 2026 09:39:12 +0300",website,tass.ru
Путин: в 2025 году открыли 276 месторождений твердых полезных ископаемых,Президент РФ поздравил геологов и ветеранов отрасли с профессиональным праздником,https://tass.ru/obschestvo/27004685,"Sun, 05 Apr 2026 09:39:12 +0300",website,tass.ru
Марочко: контроль над Амбарным снизит число ударов Киева по ЛНР,"Бойцам РФ необходимо отодвинуть украинские войска минимум на 60 км от границы с регионом, указал военный эксперт",https://tass.ru/armiya-i-opk/27004665,"Sun, 05 Apr 2026 09:39:23 +0300",website,tass.ru
В Абу-Даби нефтехимический завод Borouge приостановил работу из-за пожара,На предприятие упали обломки воздушных целей систем ПВО,https://tass.ru/mezhdunarodnaya-panorama/27004717,"Sun, 05 Apr 2026 09:41:09 +0300",website,tass.ru
Эксперт Агамова: россияне все больше интересуются этническими мотивами в одежде,"Речь идет не о стилизации ""под старину"", а о глубокой переработке культурного кода с помощью современных технологий и материалов, сообщила руководитель Агентства креативных индустрий Москвы",https://tass.ru/obschestvo/27004693,"Sun, 05 Apr 2026 09:46:34 +0300",website,tass.ru
Глава традиционных католиков поздравил верующих России с Пасхой,Александр Крысов отметил важность традиционных ценностей и духовных добродетелей,https://tass.ru/obschestvo/27004703,"Sun, 05 Apr 2026 09:48:56 +0300",website,tass.ru
В шести населенных пунктах Дагестана остаются подтопленными более 970 домов,Продолжаются работы по восстановлению энергоснабжения в Чародинском районе,https://tass.ru/proisshestviya/27004709,"Sun, 05 Apr 2026 09:49:24 +0300",website,tass.ru
ЦАХАЛ сообщил об атаке на более 120 целей в Иране за сутки,"В числе пораженных объектов армия назвала элементы систем ПВО, предприятия по производству БПЛА и площадки для их запуска, объекты ракетных сил",https://tass.ru/mezhdunarodnaya-panorama/27004759,"Sun, 05 Apr 2026 09:51:32 +0300",website,tass.ru
Марочко: российские войска на неделе наступали на двух участках у Сум,"Этот участок фронта является одним из приоритетных для ВС РФ, заявил военный эксперт",https://tass.ru/armiya-i-opk/27004751,"Sun, 05 Apr 2026 09:53:21 +0300",website,tass.ru
В Свердловской области трое детей провалились под лед,"Погиб один ребенок, прокуратура начала проверку",https://tass.ru/proisshestviya/27004731,"Sun, 05 Apr 2026 09:56:05 +0300",website,tass.ru
На Урале начали проверку после гибели провалившейся под лед девочки,Семья погибшего ребенка находилась на учете органов системы профилактики,https://tass.ru/proisshestviya/27004731,"Sun, 05 Apr 2026 09:56:05 +0300",website,tass.ru
Володин поздравил геологов с профессиональным праздником,"Председатель Госдумы отметил, что они создают возможности для укрепления экономического потенциала страны",https://tass.ru/obschestvo/27004767,"Sun, 05 Apr 2026 09:56:06 +0300",website,tass.ru
Возвращение варвара. Арнольд Шварценеггер снова сыграет Конана спустя 40 лет,"В начале марта американский актер Арнольд Шварценеггер, исполнитель роли Конана-варвара, объявил о начале работы над третьей части знаменитой дилогии. Режиссером и сценаристом выступит Кристофер Маккуори (поздние фильмы франшизы ""Миссия невыполнима"", ""Операция ""Валькирия"", ""Джек Ричер""). Рассказываем, почему продолжение истории по фэнтезийным рассказам Роберта Говарда не вышло еще в 1980-х и как 78-летний актер готовится к возвращению к одной из главных ролей в карьере",https://tass.ru/kultura/26990451,"Sun, 05 Apr 2026 10:00:00 +0300",website,tass.ru
Генпрокуратура: лишь отдельные страны игнорируют запросы РФ о правовой помощи,"В 2025 году порядка 300 российских запросов были исполнены иностранными компетентными органами, рассказали в ведомстве",https://tass.ru/politika/27004797,"Sun, 05 Apr 2026 10:01:17 +0300",website,tass.ru
Мишустин поздравил геологов с профессиональным праздником,"Их труд имеет огромное значение для устойчивого развития России, заявил премьер-министр",https://tass.ru/obschestvo/27004783,"Sun, 05 Apr 2026 10:01:57 +0300",website,tass.ru
В Курской области за сутки сбили 48 беспилотников ВСУ,Вооруженные силы Украины 34 раза применили артиллерию по отселенным районам региона,https://tass.ru/proisshestviya/27004735,"Sun, 05 Apr 2026 10:03:22 +0300",website,tass.ru
Дрозденко опроверг данные о повреждении нефтепровода у порта Приморск,"Горючие материалы вытекли из-за того, что осколок повредил емкость с топливом, отметил губернатор Ленинградской области",https://tass.ru/obschestvo/27004773,"Sun, 05 Apr 2026 10:06:16 +0300",website,tass.ru
ЗАГС Москвы назвал популярные площадки для регистрации брака на Красную горку,В их числе библиотека имени Боголюбова и усадьба Воронцово,https://tass.ru/obschestvo/27004793,"Sun, 05 Apr 2026 10:08:46 +0300",website,tass.ru
На Урале завели дело после гибели провалившейся под лед девочки,"Четверо детей гуляли по льду без присмотра взрослых, трое из них провалились в воду, двоим удалось спастись",https://tass.ru/proisshestviya/27004789,"Sun, 05 Apr 2026 10:08:55 +0300",website,tass.ru
Умер народный депутат СССР Зори Балаян,Ему был 91 год,https://tass.ru/obschestvo/27004839,"Sun, 05 Apr 2026 10:11:22 +0300",website,tass.ru
"В зоне СВО погиб боец Велес, удостоенный литературной премии",Военнослужащий принимал участие в спецоперации с 2022 года,https://tass.ru/obschestvo/27004841,"Sun, 05 Apr 2026 10:12:04 +0300",website,tass.ru
В Дагестане из-за непогоды ввели режим ЧС на территориях отгонного животноводства,"Сильные дожди привели к подтоплению домовладений, электроподстанций и ограничению электроснабжения почти в двух десятках районов региона",https://tass.ru/proisshestviya/27004847,"Sun, 05 Apr 2026 10:13:37 +0300",website,tass.ru
В Карелии в ДТП погибли два человека,Водитель не справился с управлением и врезался в дерево,https://tass.ru/proisshestviya/27004855,"Sun, 05 Apr 2026 10:16:09 +0300",website,tass.ru
В Петербурге в ДТП с эвакуатором пострадали четверо детей,Один ребенок находится в тяжелом состоянии,https://tass.ru/proisshestviya/27004869,"Sun, 05 Apr 2026 10:19:16 +0300",website,tass.ru
Арбитру из России впервые с 2021 года доверят судить ЧЕ по тяжелой атлетике,Анна Борыгина будет работать на чемпионате Европы в Грузии,https://tass.ru/sport/27004875,"Sun, 05 Apr 2026 10:19:46 +0300",website,tass.ru
ТАСС: полеты в небе Бахрейна и Кувейта будут запрещены уже 37-е сутки подряд,"В авиадиспетчерских службах Ближнего Востока заметили, что Бахрейн допускает отдельные вылеты из Манамы только по спецразрешениям и только по кратчайшему коридору в сторону соседней Саудовской Аравии",https://tass.ru/mezhdunarodnaya-panorama/27004881,"Sun, 05 Apr 2026 10:28:05 +0300",website,tass.ru
Индонезия потребовала от ООН гарантий безопасности для миротворцев,"Глава МИД республики Сугионо также призвал организацию провести всестороннюю переоценку процедур безопасности во всех зонах развертывания миссий, особенно в Ливане",https://tass.ru/mezhdunarodnaya-panorama/27004887,"Sun, 05 Apr 2026 10:34:09 +0300",website,tass.ru
Лыжница Пеклецова выиграла масс-старт в финале Кубка России,"Второй стала Екатерина Шибекина, третьей - Дарья Канева",https://tass.ru/sport/27004905,"Sun, 05 Apr 2026 10:40:36 +0300",website,tass.ru
В Махачкале и районах Дагестана повторные ливни привели к новым подтоплениям,Экстренные службы региона переведены в режим повышенной готовности,https://tass.ru/proisshestviya/27004895,"Sun, 05 Apr 2026 10:41:37 +0300",website,tass.ru
В Махачкале возникли перебои с подачей воды,Перебои произошли из-за отключения света на очистных сооружениях,https://tass.ru/obschestvo/27004909,"Sun, 05 Apr 2026 10:42:23 +0300",website,tass.ru
В Дагестане ливни привели к подтоплению участков федеральной трассы,"Из-за интенсивного стока дождевых вод с предгорных территорий на проезжей части образовались лужи, что затрудняет движение транспорта",https://tass.ru/proisshestviya/27004913,"Sun, 05 Apr 2026 10:46:33 +0300",website,tass.ru
"Минобороны показало поражение немецкой БРЭМ ВСУ центром ""Рубикон""",Попытавшиеся высадиться члены экипажа также были поражены,https://tass.ru/armiya-i-opk/27004903,"Sun, 05 Apr 2026 10:46:37 +0300",website,tass.ru
В Адыгее группа подростков избила школьницу,Полиция проводит проверку,https://tass.ru/proisshestviya/27004929,"Sun, 05 Apr 2026 10:48:35 +0300",website,tass.ru
В двух населенных пунктах в Нижнем Новгороде восстановили электроснабжение,Отключения произошли после ночной атаки БПЛА,https://tass.ru/obschestvo/27004921,"Sun, 05 Apr 2026 10:48:57 +0300",website,tass.ru
Городские службы Махачкалы работают в усиленном режиме из-за паводков,"Для жителей, чьи дома оказались подтоплены, организованы пункты временного размещения",https://tass.ru/obschestvo/27004933,"Sun, 05 Apr 2026 10:50:12 +0300",website,tass.ru
Шохин: вопрос о шестидневной рабочей неделе не обсуждается,Бизнесмен Олег Дерипаска ранее выступил с инициативой перехода на усиленный график работы для ускорения трансформации отечественной экономики в условиях кризиса,https://tass.ru/ekonomika/27004939,"Sun, 05 Apr 2026 11:00:36 +0300",website,tass.ru
"Шохин: МТК ""Север - Юг"" через Иран не подтвердил объемы грузопотока","Компании посчитали для себя приоритетными другие маршруты с учетом геополитических факторов, заявил глава РСПП",https://tass.ru/ekonomika/27004945,"Sun, 05 Apr 2026 11:01:44 +0300",website,tass.ru
"Малкин оставил ""Флориду"" Бобровского без плей-офф НХЛ","""Питтсбург"" имеет хорошие шансы на выход в Кубок Стэнли",https://tass.ru/sport/27004963,"Sun, 05 Apr 2026 11:02:41 +0300",website,tass.ru
"Шохин: маршрут МТК ""Север - Юг"" можно бы спроектировать через Грузию с выходом на Турцию","Глава Российского союза промышленников и предпринимателей отметил, что для этого надо восстановить отношения с Грузией",https://tass.ru/ekonomika/27004953,"Sun, 05 Apr 2026 11:03:33 +0300",website,tass.ru
В аэропорту Пулково на вылет отменили семь рейсов,Отмены произошли из-за ранее введенных ограничений,https://tass.ru/obschestvo/27005015,"Sun, 05 Apr 2026 11:11:06 +0300",website,tass.ru
Володин рассказал о единых правилах для операторов сервисов рассрочки,"Закон предусматривает, что стоимость товара должна будет соответствовать цене при полной оплате, а максимальный срок рассрочки составит шесть месяцев",https://tass.ru/ekonomika/27005023,"Sun, 05 Apr 2026 11:13:17 +0300",website,tass.ru
В Запорожской области беспилотник ВСУ атаковал автомобиль скорой помощи,Фельдшер и водитель не пострадали,https://tass.ru/proisshestviya/27005031,"Sun, 05 Apr 2026 11:13:53 +0300",website,tass.ru
"Celine, Christian Dior и L’Oreal зарегистрировали в РФ товарные знаки","Заявки на регистрацию четырех товарных знаков от Celine были поданы в Федеральную службу по интеллектуальной собственности в декабре 2024 года, двух от Christian Dior - в августе 2024 года, пяти от L’Oreal - в феврале, марте, июне 2025 года",https://tass.ru/ekonomika/27005041,"Sun, 05 Apr 2026 11:14:30 +0300",website,tass.ru
Иран атаковал объекты Gulf Petrochemical Industries в Бахрейне,"Произошел пожар, заявили в корпорации",https://tass.ru/mezhdunarodnaya-panorama/27005053,"Sun, 05 Apr 2026 11:15:38 +0300",website,tass.ru
В Харькове произошли взрывы,В регионе объявлена воздушная тревога,https://tass.ru/proisshestviya/27005069,"Sun, 05 Apr 2026 11:17:12 +0300",website,tass.ru
"Россиянам рассказали о ""печальных ошибках"" в брачных договорах","По словам преподавателя кафедры семейного и жилищного права Университета имени О. Е. Кутафина Регины Гильмановой, супругам может казаться, что их договоренности, изложенные на бумаге, выше закона, поэтому они вписывают в условия различные обещания, неимущественные обязанности перед друг другом, например, готовку завтраков",https://tass.ru/obschestvo/27005049,"Sun, 05 Apr 2026 11:17:48 +0300",website,tass.ru
В Дербенте из затопленного дома эвакуировали мать с ребенком,"Их доставили в пункт временного пребывания, находящийся в Дербентском кадетском корпусе",https://tass.ru/proisshestviya/27005061,"Sun, 05 Apr 2026 11:18:56 +0300",website,tass.ru
"Тренер ""Звезды"" отметила, что гандболисткам комфортно играть в юбках",Команда в них играет более пяти лет,https://tass.ru/sport/27005087,"Sun, 05 Apr 2026 11:22:29 +0300",website,tass.ru
Слюсарь рассказал о состоянии четверых пострадавших от атаки БПЛА на Таганрог,Медики оценили его как средней степени тяжести,https://tass.ru/obschestvo/27005079,"Sun, 05 Apr 2026 11:23:36 +0300",website,tass.ru
В Москве и области объявили желтый уровень погодной опасности,В течение дня ожидается порывистый ветер,https://tass.ru/obschestvo/27005089,"Sun, 05 Apr 2026 11:26:39 +0300",website,tass.ru
В Махачкале и 11 районах Дагестана произошли аварийные отключения электроэнергии,В горных и предгорных районах республики ухудшились погодные условия,https://tass.ru/obschestvo/27005105,"Sun, 05 Apr 2026 11:30:04 +0300",website,tass.ru
Посол КНР в Москве выступил за продление безвиза между РФ и Китаем навсегда,"Чжан Ханьхуэй обратил внимание на то, что это предоставило обеим странам ""очень много удобных условий"", и ""это полезно для народов""",https://tass.ru/mezhdunarodnaya-panorama/27005133,"Sun, 05 Apr 2026 11:30:57 +0300",website,tass.ru
В Тверской области арестовали подозреваемую в хищении выплат,"По версии следствия, девушка представилась сотрудником военного ведомства родителям погибшего на СВО бойца и убедила их передать ей полученные выплаты в размере 5 млн рублей",https://tass.ru/proisshestviya/27005097,"Sun, 05 Apr 2026 11:31:24 +0300",website,tass.ru
В Дагестане 139 населенных пунктов остались без света из-за аварий,Предварительной причиной стало замыкания на ЛЭП,https://tass.ru/proisshestviya/27005125,"Sun, 05 Apr 2026 11:32:04 +0300",website,tass.ru
В Махачкале из-за сильного дождя подтопило две подстанции,Проводится откачка воды,https://tass.ru/obschestvo/27005119,"Sun, 05 Apr 2026 11:33:44 +0300",website,tass.ru
"Лыжница Пеклецова считает, что ей подходят гонки в гору",Спортсменка выиграла гонку на 10 км в гору в финале Кубка России,https://tass.ru/sport/27005173,"Sun, 05 Apr 2026 11:35:13 +0300",website,tass.ru
В Москве центры помощи для недоношенных детей спасают 99% младенцев,"В 2025 году медики выходили более 5 тыс. детей, родившихся раньше срока, отметил мэр столицы Сергей Собянин",https://tass.ru/obschestvo/27005141,"Sun, 05 Apr 2026 11:35:17 +0300",website,tass.ru
NetBlocks: в Иране отключение интернета длится 864 часа,"Оно стало самым длительным за всю историю наблюдений, сообщает международная служба мониторинга интернета",https://tass.ru/mezhdunarodnaya-panorama/27005143,"Sun, 05 Apr 2026 11:35:19 +0300",website,tass.ru
Большунов выиграл масс-старт в финале Кубка России,"Вторым стал Савелий Коростелев, третьим - Денис Спицов",https://tass.ru/sport/27005185,"Sun, 05 Apr 2026 11:38:30 +0300",website,tass.ru
Пеклецова выиграла общий зачет Кубка России по лыжным гонкам,У мужчин победу ранее гарантировал Сергей Ардашев,https://tass.ru/sport/27005215,"Sun, 05 Apr 2026 11:42:02 +0300",website,tass.ru
В Москве утвердили проект комплексного развития территорий в Можайском районе,"Согласно проекту, на участках построят современные жилые комплексы для реализации программы реновации и выполнят благоустройство",https://tass.ru/obschestvo/27005181,"Sun, 05 Apr 2026 11:42:51 +0300",website,tass.ru
Пострадавшую от атаки БПЛА на Таганрог женщину успешно прооперировали,Врачи оценили ее состояние как стабильное,https://tass.ru/obschestvo/27005175,"Sun, 05 Apr 2026 11:42:57 +0300",website,tass.ru
"""Россети"" восстанавливают электроснабжение в Дагестане после непогоды",Повреждено несколько энергообъектов,https://tass.ru/obschestvo/27005189,"Sun, 05 Apr 2026 11:44:26 +0300",website,tass.ru
Волонтеры ОНФ обеспечили водой пять детсадов Дагестана,Также они помогают ликвидировать последствия непогоды,https://tass.ru/obschestvo/27005205,"Sun, 05 Apr 2026 11:46:35 +0300",website,tass.ru
В Махачкале более 100 добровольцев ликвидируют подтопления,Волонтеры работают в Дагестане восемь дней,https://tass.ru/obschestvo/27005199,"Sun, 05 Apr 2026 11:46:48 +0300",website,tass.ru
ТАСС: в Московском высшем общевойсковом командном училище загорелась кровля,Площадь пожара составила 200 кв. м,https://tass.ru/proisshestviya/27005227,"Sun, 05 Apr 2026 11:47:40 +0300",website,tass.ru
Вучич заявил о предотвращении диверсии против газовой инфраструктуры Сербии,"Президент республики рассказал, что в нескольких сотнях метров от газопровода нашли два больших пакета взрывчатки с детонаторами",https://tass.ru/mezhdunarodnaya-panorama/27005221,"Sun, 05 Apr 2026 11:47:53 +0300",website,tass.ru
"В ""Динамо"" оценили шансы автоматического продления контракта с Нгамалё","В клубе отметили, что форвард мало играл в первой части чемпионата России",https://tass.ru/sport/27005231,"Sun, 05 Apr 2026 11:49:24 +0300",website,tass.ru
"Эксперты заявили, что в РФ может быть высокий урожай ягод в 2026 году","Продукт может быть дороже импортного, хотя выше по качеству, рассказали производители ягод из различных регионов",https://tass.ru/ekonomika/27004087,"Sun, 05 Apr 2026 11:53:01 +0300",website,tass.ru
"Заксобрания Ямала, Югры и Тюменской области обсудили укрепление единства народов РФ",Совет законодателей собрали 4 и 5 апреля на Ямале,https://tass.ru/obschestvo/27005237,"Sun, 05 Apr 2026 11:53:47 +0300",website,tass.ru
В Севастополе отражают атаку ВСУ,Силы ПВО сбили пять воздушных целей,https://tass.ru/proisshestviya/27005255,"Sun, 05 Apr 2026 11:54:03 +0300",website,tass.ru
Команда дептранса Москвы выиграла этап Спартакиады госслужащих по плаванию,"Второе место заняла команда столичного департамента спорта, третьей стала команда департамента труда и соцзащиты населения города Москвы",https://tass.ru/sport/27005261,"Sun, 05 Apr 2026 11:55:18 +0300",website,tass.ru
В Дагестане из-за непогоды задерживаются пригородные поезда,Пассажирам рекомендовали следить за обновлениями на сайте СКЖД и на информационных табло станций,https://tass.ru/obschestvo/27005249,"Sun, 05 Apr 2026 11:56:55 +0300",website,tass.ru
В Дагестане более 50 сел отрезаны от транспортного сообщения из-за камнепада,Для проведения работ по расчистке завалов направлена специализированная техника,https://tass.ru/proisshestviya/27005165,"Sun, 05 Apr 2026 11:57:04 +0300",website,tass.ru
"""Чосон ильбо"": в Республике Корея за сталкерами смогут следить через смартфон","Власти подчеркнули, что приложение покажет преследователя на карте и маршрут его движения, если он находится на определенном расстоянии от жертвы",https://tass.ru/mezhdunarodnaya-panorama/27005111,"Sun, 05 Apr 2026 11:59:01 +0300",website,tass.ru
"В Австралии показывают фильмы ""Асса"" и ""Пираты XX века"" в память о Говорухине",Цикл показов открылся в городском общественном центре района Lane Cove на северо-западе Сиднея,https://tass.ru/kultura/27004557,"Sun, 05 Apr 2026 11:59:59 +0300",website,tass.ru
